"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"nCD4+T","NK","HLA-E","KLRC2",0.115331990265615,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"nCD8+T","NK","HLA-E","KLRC2",0.111650926529847,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"pDC","NK","HLA-E","KLRC2",0.0888317517335864,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"CD14+Mono","emraCD8+T","HLA-E","KLRC2",0.100698701241153,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"CD16+Mono","emraCD8+T","HLA-E","KLRC2",0.0946312563418894,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"Cycling","emraCD8+T","HLA-E","KLRC2",0.0826005848124642,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"HPC","emraCD8+T","HLA-E","KLRC2",0.082254813975408,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"MAIT","emraCD8+T","HLA-E","KLRC2",0.108669203020689,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"NK","emraCD8+T","HLA-E","KLRC2",0.110314859515738,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"Plasma_B","emraCD8+T","HLA-E","KLRC2",0.0848715202182779,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"Plasmablasts","emraCD8+T","HLA-E","KLRC2",0.0723617498070159,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"Platelets","emraCD8+T","HLA-E","KLRC2",0.132813640122475,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"Treg","emraCD8+T","HLA-E","KLRC2",0.110929750664689,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"cDC2","emraCD8+T","HLA-E","KLRC2",0.0841433153044838,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"cmCD8+T","emraCD8+T","HLA-E","KLRC2",0.09917733804561,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"ctlCD4+T","emraCD8+T","HLA-E","KLRC2",0.110501172298842,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"ctlCD8+T","emraCD8+T","HLA-E","KLRC2",0.109221582452957,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"emCD8+T","emraCD8+T","HLA-E","KLRC2",0.119841080481968,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"emraCD8+T","emraCD8+T","HLA-E","KLRC2",0.108576819224467,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"gdT","emraCD8+T","HLA-E","KLRC2",0.110217963536774,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"hCD4+T","emraCD8+T","HLA-E","KLRC2",0.107945733693705,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"mB_cells","emraCD8+T","HLA-E","KLRC2",0.104607892878839,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"nB_cells","emraCD8+T","HLA-E","KLRC2",0.109466667464792,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"nCD4+T","emraCD8+T","HLA-E","KLRC2",0.113180077581716,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"nCD8+T","emraCD8+T","HLA-E","KLRC2",0.109559190848413,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"pDC","emraCD8+T","HLA-E","KLRC2",0.0871255959831599,0,"HLA-E_KLRC2","HLA-E - KLRC2","MHC-I","Cell-Cell Contact","PMID: 26697006"
"CD14+Mono","CD14+Mono","HLA-F","LILRB1",0.0215319405036176,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD16+Mono","CD14+Mono","HLA-F","LILRB1",0.0551749704323992,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Cycling","CD14+Mono","HLA-F","LILRB1",0.0422510572638886,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"HPC","CD14+Mono","HLA-F","LILRB1",0.0172096294722803,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"MAIT","CD14+Mono","HLA-F","LILRB1",0.0664133181503621,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","CD14+Mono","HLA-F","LILRB1",0.05811131090139,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasma_B","CD14+Mono","HLA-F","LILRB1",0.0156849585144953,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasmablasts","CD14+Mono","HLA-F","LILRB1",0.0422126553039727,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","CD14+Mono","HLA-F","LILRB1",0.0238380730336527,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cDC2","CD14+Mono","HLA-F","LILRB1",0.0491006648268637,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cmCD8+T","CD14+Mono","HLA-F","LILRB1",0.0566049407466496,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD4+T","CD14+Mono","HLA-F","LILRB1",0.064956697347017,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD8+T","CD14+Mono","HLA-F","LILRB1",0.0586321199164851,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emCD8+T","CD14+Mono","HLA-F","LILRB1",0.0254100907608127,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emraCD8+T","CD14+Mono","HLA-F","LILRB1",0.0659469003050566,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","CD14+Mono","HLA-F","LILRB1",0.0691934205346794,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"hCD4+T","CD14+Mono","HLA-F","LILRB1",0.0236840723078005,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"mB_cells","CD14+Mono","HLA-F","LILRB1",0.0228720753259205,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nB_cells","CD14+Mono","HLA-F","LILRB1",0.0202375874892405,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD4+T","CD14+Mono","HLA-F","LILRB1",0.0250378414976911,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD8+T","CD14+Mono","HLA-F","LILRB1",0.024421233803727,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"pDC","CD14+Mono","HLA-F","LILRB1",0.0174524376693168,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD14+Mono","CD16+Mono","HLA-F","LILRB1",0.0740588783517543,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD16+Mono","CD16+Mono","HLA-F","LILRB1",0.175087733769781,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Cycling","CD16+Mono","HLA-F","LILRB1",0.138183981639856,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"HPC","CD16+Mono","HLA-F","LILRB1",0.0598371570106033,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"MAIT","CD16+Mono","HLA-F","LILRB1",0.205439798380899,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","CD16+Mono","HLA-F","LILRB1",0.183168506921592,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasma_B","CD16+Mono","HLA-F","LILRB1",0.0547463126772667,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasmablasts","CD16+Mono","HLA-F","LILRB1",0.138070956271269,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","CD16+Mono","HLA-F","LILRB1",0.0815220783044072,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cDC2","CD16+Mono","HLA-F","LILRB1",0.158019934923295,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cmCD8+T","CD16+Mono","HLA-F","LILRB1",0.179036585617479,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD4+T","CD16+Mono","HLA-F","LILRB1",0.201592384956799,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD8+T","CD16+Mono","HLA-F","LILRB1",0.184590459256409,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emCD8+T","CD16+Mono","HLA-F","LILRB1",0.0865607873002751,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emraCD8+T","CD16+Mono","HLA-F","LILRB1",0.204210574022693,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","CD16+Mono","HLA-F","LILRB1",0.212713633919359,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"hCD4+T","CD16+Mono","HLA-F","LILRB1",0.081026354759212,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"mB_cells","CD16+Mono","HLA-F","LILRB1",0.0784062876452892,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nB_cells","CD16+Mono","HLA-F","LILRB1",0.069832317063253,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD4+T","CD16+Mono","HLA-F","LILRB1",0.0853711736096834,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD8+T","CD16+Mono","HLA-F","LILRB1",0.0833958293471396,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"pDC","CD16+Mono","HLA-F","LILRB1",0.0606442791819727,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD14+Mono","Plasma_B","HLA-F","LILRB1",0.0155595450192169,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD16+Mono","Plasma_B","HLA-F","LILRB1",0.040254792720164,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Cycling","Plasma_B","HLA-F","LILRB1",0.0307121069320831,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"HPC","Plasma_B","HLA-F","LILRB1",0.0124209106155401,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"MAIT","Plasma_B","HLA-F","LILRB1",0.0486104702469685,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","Plasma_B","HLA-F","LILRB1",0.0424327612179946,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasma_B","Plasma_B","HLA-F","LILRB1",0.0113156069728347,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasmablasts","Plasma_B","HLA-F","LILRB1",0.0306838567161632,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","Plasma_B","HLA-F","LILRB1",0.0172372855278459,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cDC2","Plasma_B","HLA-F","LILRB1",0.03576090397667,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cmCD8+T","Plasma_B","HLA-F","LILRB1",0.0413149855158628,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD4+T","Plasma_B","HLA-F","LILRB1",0.047524436626624,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD8+T","Plasma_B","HLA-F","LILRB1",0.0428194429066449,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emCD8+T","Plasma_B","HLA-F","LILRB1",0.0183822069469184,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emraCD8+T","Plasma_B","HLA-F","LILRB1",0.0482626175590798,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","Plasma_B","HLA-F","LILRB1",0.0506857945348378,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"hCD4+T","Plasma_B","HLA-F","LILRB1",0.0171251796633177,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"mB_cells","Plasma_B","HLA-F","LILRB1",0.0165342429243074,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nB_cells","Plasma_B","HLA-F","LILRB1",0.014618847629769,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD4+T","Plasma_B","HLA-F","LILRB1",0.0181110005578828,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD8+T","Plasma_B","HLA-F","LILRB1",0.0176618901172918,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"pDC","Plasma_B","HLA-F","LILRB1",0.0125970214646829,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","Plasmablasts","HLA-F","LILRB1",0.0237143322784833,0.04,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD14+Mono","cDC2","HLA-F","LILRB1",0.0173585263948526,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD16+Mono","cDC2","HLA-F","LILRB1",0.0447791414843896,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Cycling","cDC2","HLA-F","LILRB1",0.0342021479405071,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"HPC","cDC2","HLA-F","LILRB1",0.0138621156264715,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"MAIT","cDC2","HLA-F","LILRB1",0.0540210769490212,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","cDC2","HLA-F","LILRB1",0.0471898619364067,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasma_B","cDC2","HLA-F","LILRB1",0.0126302031845193,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasmablasts","cDC2","HLA-F","LILRB1",0.0341708006198148,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","cDC2","HLA-F","LILRB1",0.0192264573610606,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cDC2","cDC2","HLA-F","LILRB1",0.0398011179662141,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cmCD8+T","cDC2","HLA-F","LILRB1",0.0459527870043967,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD4+T","cDC2","HLA-F","LILRB1",0.052820873247005,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD8+T","cDC2","HLA-F","LILRB1",0.0476177384509104,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emCD8+T","cDC2","HLA-F","LILRB1",0.0205007458542693,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emraCD8+T","cDC2","HLA-F","LILRB1",0.0536366891924891,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","cDC2","HLA-F","LILRB1",0.056313723171973,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"hCD4+T","cDC2","HLA-F","LILRB1",0.0191016660023242,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"mB_cells","cDC2","HLA-F","LILRB1",0.0184438066902997,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nB_cells","cDC2","HLA-F","LILRB1",0.0163108684245655,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD4+T","cDC2","HLA-F","LILRB1",0.0201989262511861,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD8+T","cDC2","HLA-F","LILRB1",0.0196990788841746,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"pDC","cDC2","HLA-F","LILRB1",0.0140583698280502,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD14+Mono","emraCD8+T","HLA-F","LILRB1",0.0215636389457732,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD16+Mono","emraCD8+T","HLA-F","LILRB1",0.0552533999621163,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Cycling","emraCD8+T","HLA-F","LILRB1",0.0423119385500432,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"HPC","emraCD8+T","HLA-F","LILRB1",0.017235076867295,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"MAIT","emraCD8+T","HLA-F","LILRB1",0.0665065981628981,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","emraCD8+T","HLA-F","LILRB1",0.058193657269173,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasma_B","emraCD8+T","HLA-F","LILRB1",0.0157081874555057,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasmablasts","emraCD8+T","HLA-F","LILRB1",0.0422734836975594,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","emraCD8+T","HLA-F","LILRB1",0.0238730836372781,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cDC2","emraCD8+T","HLA-F","LILRB1",0.0491709092737602,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cmCD8+T","emraCD8+T","HLA-F","LILRB1",0.0566852809848906,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD4+T","emraCD8+T","HLA-F","LILRB1",0.0650480740281829,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD8+T","emraCD8+T","HLA-F","LILRB1",0.0587151582884695,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emCD8+T","emraCD8+T","HLA-F","LILRB1",0.025447349974655,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emraCD8+T","emraCD8+T","HLA-F","LILRB1",0.0660395715563498,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","emraCD8+T","HLA-F","LILRB1",0.0692903154968136,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"hCD4+T","emraCD8+T","HLA-F","LILRB1",0.02371886222868,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"mB_cells","emraCD8+T","HLA-F","LILRB1",0.0229057004748336,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nB_cells","emraCD8+T","HLA-F","LILRB1",0.0202674199071159,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD4+T","emraCD8+T","HLA-F","LILRB1",0.0250745689200318,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD8+T","emraCD8+T","HLA-F","LILRB1",0.0244570794279142,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"pDC","emraCD8+T","HLA-F","LILRB1",0.0174782377128208,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD14+Mono","pDC","HLA-F","LILRB1",0.0326451567836794,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"CD16+Mono","pDC","HLA-F","LILRB1",0.0821936398128091,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Cycling","pDC","HLA-F","LILRB1",0.0633654473516775,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"HPC","pDC","HLA-F","LILRB1",0.0261516086889277,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"MAIT","pDC","HLA-F","LILRB1",0.0983623713254253,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","pDC","HLA-F","LILRB1",0.0864363342183928,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasma_B","pDC","HLA-F","LILRB1",0.0238539596473122,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Plasmablasts","pDC","HLA-F","LILRB1",0.0633091230896419,0.01,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","pDC","HLA-F","LILRB1",0.0360976356604789,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cDC2","pDC","HLA-F","LILRB1",0.0733758075604798,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"cmCD8+T","pDC","HLA-F","LILRB1",0.0842614041796136,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD4+T","pDC","HLA-F","LILRB1",0.0962772861848691,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"ctlCD8+T","pDC","HLA-F","LILRB1",0.0871875009807219,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emCD8+T","pDC","HLA-F","LILRB1",0.0384462769611769,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"emraCD8+T","pDC","HLA-F","LILRB1",0.0976950565511468,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gdT","pDC","HLA-F","LILRB1",0.102333283480724,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"hCD4+T","pDC","HLA-F","LILRB1",0.0358673447497789,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"mB_cells","pDC","HLA-F","LILRB1",0.0346524755373116,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nB_cells","pDC","HLA-F","LILRB1",0.0307037162147704,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"nCD4+T","pDC","HLA-F","LILRB1",0.0378904767922273,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
